#{"t_start": 1761782181.083617, "env_id": "None"}
r,l,t
-112.757143,415,218.318604
-99.107143,420,218.538014
4.842857,347,218.742724
20.957143,424,219.986924
-74.978571,413,220.24224
-104.557143,353,220.44891
-139.778571,391,220.660937
24.721429,389,220.875834
-80.492857,404,221.095375
25.428571,368,222.254422
28.957143,410,222.524784
-73.764286,429,222.745142
-150.142857,490,222.978514
-88.264286,391,223.192982
2.021429,423,223.416135
-116.264286,375,223.627665
-106.764286,396,224.852782
-74.585714,467,225.119193
-142.478571,434,225.342172
1.821429,387,225.558234
-136.942857,442,225.792005
-150.835714,375,226.003976
-103.264286,425,227.235337
-2.5,352,227.486829
-84.257143,437,227.717408
25.428571,358,227.92109
-119.257143,426,228.140834
-28.242857,478,228.376783
-70.764286,425,228.601405
-107.014286,413,229.79997
-93.028571,456,230.06835
-126.05,402,230.292752
25.0,341,230.496622
-105.257143,428,230.718622
-52.978571,414,230.93735
-119.307143,466,232.147286
-85.278571,401,232.409748
-94.607143,434,232.640703
19.742857,446,232.872729
-85.464286,423,233.095943
-63.864286,482,233.331099
-68.5,338,233.532417
-82.0,407,234.74265
-1.978571,417,235.000602
-145.835714,394,235.220759
9.742857,449,235.452827
-32.857143,531,235.699982
-10.264286,360,235.908157
-47.264286,408,237.10568
-155.942857,464,237.379128
-3.571429,347,237.587136
-117.278571,395,237.799158
-6.328571,389,238.014651
-111.328571,374,238.230817
-77.607143,398,238.447136
-107.264286,415,239.724315
27.171429,360,239.97053
-99.557143,359,240.182752
-143.778571,365,240.390584
-49.478571,437,240.614491
-129.885714,445,240.844465
-54.457143,470,241.074471
-3.264286,358,242.274294
-2.385714,484,242.551684
25.321429,360,242.766546
23.792857,444,242.991898
-59.128571,473,243.220976
-42.478571,392,243.436615
-99.828571,404,244.643798
-148.828571,465,244.918231
-98.757143,437,245.151008
-71.264286,380,245.36148
-95.128571,428,245.587802
-120.471429,418,245.804984
-72.528571,450,246.993931
-70.821429,425,247.266077
-84.542857,402,247.489469
-58.278571,362,247.697038
-111.778571,403,247.915571
5.957143,393,248.12846
-53.071429,345,248.33245
-10.157143,356,249.552528
-6.935714,362,249.806674
-146.335714,390,250.026959
-46.942857,407,250.246031
-113.5,346,250.457081
-156.778571,355,250.666116
-69.778571,346,250.872464
-72.557143,395,251.087195
-135.935714,351,252.300708
-29.942857,429,252.560195
-67.042857,435,252.788147
-68.328571,365,252.996076
-145.557143,400,253.213019
-40.657143,339,253.417888
-42.828571,365,253.626398
-151.557143,388,254.825801
1.257143,441,255.090104
-132.221429,371,255.307094
-118.557143,403,255.522946
-132.278571,395,255.736493
-15.264286,380,255.947142
-105.557143,370,256.15589
-84.5,399,257.400397
-37.135714,457,257.661048
-77.764286,386,257.876305
-61.807143,496,258.115433
-48.278571,395,258.334461
-116.278571,359,258.541734
-137.835714,448,259.767222
-18.0,349,260.014241
-102.5,398,260.238221
-144.057143,366,260.449341
24.0,352,260.655706
-140.828571,440,260.880285
-114.821429,405,261.095452
-137.364286,552,262.342477
-56.957143,409,262.597862
-129.557143,388,262.822445
-69.4,434,263.043691
-132.057143,401,263.259632
-121.321429,442,263.486912
-76.607143,430,264.658178
24.957143,355,264.903171
-169.335714,386,265.13309
-144.335714,400,265.348904
-60.0,341,265.552728
6.957143,404,265.769987
5.235714,379,265.984091
