#{"t_start": 1761614132.6531808, "env_id": "None"}
r,l,t
-437.798964,1285,864.22987
-481.120281,425,864.525355
184.549521,410,864.853604
109.093991,351,865.154467
-68.006257,416,865.490597
-84.589907,340,865.796012
240.993404,424,866.136665
-775.43532,2643,866.939146
121.929169,2346,873.041195
83.222442,351,873.363632
-133.953932,1390,874.110749
102.837235,340,874.369336
200.050205,396,874.67755
-152.832118,351,874.985672
177.863675,418,875.328578
-468.309758,414,875.658701
-88.303186,914,876.062285
-1010.803463,1763,876.599205
-88.148638,414,876.874323
132.261714,414,877.1723
83.262453,340,877.454369
219.320107,449,883.536448
-185.873466,396,883.881193
160.570277,414,884.218442
183.979007,351,884.534327
-61.509696,340,884.839071
164.368263,396,885.170094
-107.753165,351,885.483142
-33.876694,1571,886.297578
175.846658,351,886.560214
-487.095431,843,887.051534
86.717196,396,887.342577
-898.085094,2700,893.772652
-362.225374,2131,894.808622
79.234697,340,895.060931
129.950362,396,895.35748
108.35109,340,895.640271
-472.272182,414,895.973714
-115.655007,414,896.311903
-114.063771,396,896.642641
-154.669531,407,896.979183
176.847307,414,897.324946
-154.031147,340,897.631655
210.489789,414,897.980666
124.759824,414,898.329134
-657.899284,1491,904.49052
196.37891,450,904.892228
101.196594,425,905.232054
-301.456327,1245,905.916935
-764.939731,351,906.184798
-43.297553,961,906.584336
-296.910923,414,906.866565
101.973804,351,907.15073
-110.447121,340,907.450733
182.935286,414,907.789107
127.924219,414,908.129899
227.466502,454,908.490415
-146.172951,414,908.824483
83.32585,340,909.133394
-438.821629,414,909.483016
216.880506,411,909.82403
-59.845966,1274,916.341015
292.390881,697,916.780869
30.639929,340,917.060496
166.986695,426,917.396953
-612.011058,1824,918.280085
-193.282404,396,918.552898
-202.988058,340,918.832846
116.620556,416,919.170355
194.801179,414,919.500028
135.113716,396,919.83213
73.40644,351,920.149676
81.900313,396,920.489726
135.388911,351,920.809041
-138.552752,351,921.132906
226.275883,565,921.561159
-789.59378,2597,928.445845
74.96401,414,928.727136
266.028982,1013,929.106102
126.412679,340,929.359806
130.141112,414,929.661785
-493.423553,1462,930.158201
-13.539086,1258,930.745038
-314.274712,340,931.0033
127.84782,396,937.171585
123.723922,340,937.541538
193.58032,425,937.902663
219.151655,967,938.494083
211.474723,423,938.794844
275.216117,1098,939.227299
139.392837,340,939.477005
38.620529,424,939.791734
-521.519033,340,940.087612
140.879888,340,940.393284
168.929215,1541,941.201394
-379.039847,2654,948.027512
152.313794,351,948.31256
-176.833722,340,948.618862
-166.131261,414,948.959838
-303.114256,1798,949.569795
188.249942,433,949.854329
26.152613,1090,950.253934
-7.071053,417,950.5345
126.244775,414,950.837184
-819.052449,2690,957.797647
269.171707,425,958.12685
127.541664,1635,958.691163
85.470793,414,958.970732
189.526517,340,959.246669
-412.028745,1649,959.809228
-1422.276168,1866,960.367927
-41.740389,414,960.646516
120.150141,396,960.949365
404.665976,1880,967.231908
327.309687,1387,967.705692
119.966103,396,967.977068
204.609569,340,968.248386
232.808261,414,968.567562
208.225608,414,968.896143
257.124611,425,969.236319
181.536081,425,969.580827
-196.449201,340,969.895839
29.513376,414,970.252225
119.910681,414,970.604427
-55.452591,1642,977.094573
69.164471,340,977.457565
159.432922,414,977.822756
113.046206,340,978.134406
85.750804,396,978.46987
-101.767953,351,978.784642
-372.83576,2545,979.958613
-385.112134,427,980.241458
-175.375937,1171,980.659752
58.139444,340,980.909695
-225.165947,340,981.189397
136.291891,351,981.48136
-109.9243,414,981.816296
-222.851385,2372,988.444268
-97.373118,414,988.739812
-220.712069,351,989.037326
148.30215,422,989.374568
245.58574,416,989.712274
101.899184,340,990.015744
111.128984,414,990.358672
180.88672,414,990.702911
-405.14716,414,991.063344
-1064.406306,1961,991.725971
-125.352454,396,992.001945
-483.96377,351,992.281668
360.37997,1804,999.002807
87.172994,340,999.265474
-381.736259,694,999.741691
-877.220046,423,1000.055782
-203.630358,340,1000.354639
116.716813,414,1000.695517
627.038054,2280,1001.41654
54.256976,414,1001.708363
-52.989374,1007,1002.266438
122.378072,340,1002.527856
-717.219698,2621,1009.601557
194.144838,423,1009.884517
-196.848561,414,1010.189251
-101.335303,1710,1010.758864
173.566731,414,1011.040121
92.399531,396,1011.339526
159.878622,340,1011.628379
116.14493,340,1011.936351
-181.776057,340,1012.254346
256.341279,1021,1012.864343
38.96189,1167,1019.300212
113.700983,391,1019.609114
-226.143309,340,1019.912182
-89.233303,1822,1020.536704
-144.8888,396,1020.809157
189.027746,415,1021.110001
204.869138,414,1021.430203
93.018285,414,1021.763441
-1561.194348,2700,1022.589222
-774.643015,2581,1029.07996
-2.859198,1141,1029.486165
125.618783,392,1029.755885
102.150802,396,1030.045404
130.426401,351,1030.335716
69.217371,340,1030.634921
60.308891,414,1030.977188
-216.670208,396,1031.312208
56.952088,2398,1032.068834
226.077518,418,1037.980756
443.041036,1940,1038.932059
130.857592,423,1039.214539
132.679257,414,1039.516889
-136.855649,414,1039.843878
162.394438,340,1040.142661
85.719575,340,1040.453573
-186.470807,2218,1041.178112
-298.008946,1243,1041.594457
243.880382,1546,1047.705693
-123.999268,411,1048.034209
-580.132315,1154,1048.684129
310.77433,1773,1049.485899
144.484616,396,1049.757591
203.410322,414,1050.059328
88.903713,396,1050.372021
126.327784,340,1050.680612
211.308099,423,1051.02675
470.293947,1616,1051.602179
83.177325,414,1057.545477
120.184686,340,1057.889869
192.467817,417,1058.251822
114.894013,396,1058.582209
150.336677,414,1058.922538
39.688203,444,1059.271394
-507.068807,1524,1059.810313
-379.438147,2505,1060.520753
205.971743,414,1060.796552
-473.390103,418,1061.113618
103.913849,356,1061.411851
134.314816,414,1061.739185
25.267903,396,1067.729029
91.634727,414,1068.123442
-65.13614,427,1068.472767
-155.609781,2232,1069.174894
-95.091511,414,1069.451901
161.085971,414,1069.748548
204.50744,418,1070.057985
-69.664385,414,1070.383498
-657.896501,340,1070.683936
248.074744,425,1071.031912
134.820753,396,1071.369472
170.14777,414,1071.720556
-181.745488,340,1072.030078
13.059896,1063,1072.66562
-597.059303,2455,1079.435228
110.559203,1772,1080.148052
84.024887,340,1080.398828
62.593011,414,1080.697021
104.399892,414,1080.999834
109.574931,351,1081.301437
-181.111536,1036,1081.900021
77.717705,340,1082.170927
-246.297693,351,1082.484111
247.494279,340,1082.802304
168.988408,396,1083.144067
106.578421,351,1089.145555
458.719561,1303,1089.682909
152.414729,351,1089.944581
-154.070829,1217,1090.633898
132.606265,396,1090.913873
294.013208,2637,1092.052733
36.691108,1472,1092.70738
83.94594,1257,1098.749173
585.146143,1259,1099.494421
150.812151,396,1099.776907
142.288781,340,1100.061333
-96.992228,340,1100.362919
-1.832832,1988,1101.021518
232.416052,414,1101.301484
-327.558732,1046,1101.695873
180.194697,414,1101.97608
-103.716769,322,1102.238667
204.210366,340,1102.525755
179.291096,340,1102.830316
233.540755,414,1108.944855
-110.739325,429,1109.322627
182.02055,496,1109.690217
-950.143385,2700,1110.815951
-236.670867,414,1111.091228
149.623159,351,1111.371304
314.326408,1333,1112.011574
204.662262,418,1112.305231
-250.707019,340,1112.593173
466.439508,1233,1113.305031
-33.162835,1125,1119.65621
-497.919387,414,1119.952508
-200.406746,396,1120.27004
-306.932215,1691,1121.079958
222.506776,414,1121.361286
-898.169519,2118,1122.326557
-134.244811,396,1122.602231
-143.463347,425,1122.909175
155.169097,964,1123.432195
188.512873,414,1129.404545
427.288249,1920,1130.400164
96.523362,340,1130.651216
220.858068,421,1130.958142
91.471655,414,1131.286067
89.562899,340,1131.584344
251.105716,1362,1132.181699
-156.627028,397,1132.47581
125.844616,1516,1133.248684
-223.211525,1049,1133.776093
260.80125,414,1139.735528
-1640.802401,2107,1140.769772
-189.020591,397,1141.041621
-98.483195,858,1141.516876
275.301468,1158,1141.926746
243.751003,893,1142.391391
-648.716938,860,1142.728296
149.056118,903,1143.183463
56.670747,426,1143.472393
9.754164,1602,1150.030292
-261.998427,1646,1150.553513
233.111482,417,1150.834925
37.769164,351,1151.111363
68.270643,340,1151.392094
109.334945,396,1151.699535
140.43046,340,1152.003529
-180.205505,754,1152.484105
-234.724022,414,1152.803633
-238.549789,414,1153.143921
134.838552,351,1153.462405
-214.674701,340,1153.780204
-618.133066,1990,1160.478484
96.604492,340,1160.751995
-185.207706,415,1161.083213
-104.500677,2700,1162.258677
144.124678,414,1162.53815
182.214116,433,1162.841142
112.141038,351,1163.120298
70.436516,348,1163.420717
-236.127504,421,1163.7632
182.879827,432,1164.114184
205.847695,414,1164.454132
103.104976,351,1164.774941
7.731103,349,1165.097845
117.547045,340,1171.164005
250.839583,1139,1171.873031
155.20244,393,1172.159554
25.951191,424,1172.489107
74.134523,396,1172.818477
149.716955,340,1173.120989
133.269205,414,1173.463172
345.658402,858,1174.017731
-175.33176,414,1174.322312
226.526238,426,1174.662827
-804.421615,1225,1175.343605
154.714674,677,1175.745727
3.089147,340,1176.016684
-576.512103,2700,1182.935713
211.61515,378,1183.203058
109.666556,340,1183.47832
91.209789,412,1183.807781
-458.322189,414,1184.140229
119.4051,340,1184.446381
100.487149,340,1184.756702
100.025414,414,1185.105535
72.117084,858,1185.638764
-158.27088,424,1185.948249
131.117691,414,1186.278555
211.695619,1211,1186.751339
-254.408827,414,1187.033401
-181.477518,414,1193.084749
-117.916803,422,1193.494568
139.005939,396,1193.832368
119.85762,424,1194.180723
-197.911416,1889,1194.800159
246.195724,1035,1195.168544
-131.338338,340,1195.417271
-549.756733,1253,1195.851848
155.747735,414,1196.131264
64.620879,351,1196.425136
194.900277,423,1196.753161
6.391024,340,1197.048474
142.177359,407,1197.379351
84.134678,340,1197.681253
0.391894,683,1203.875905
-308.530797,1423,1204.377777
31.558798,351,1204.632265
-107.474063,426,1204.93876
104.021458,414,1205.25989
68.314536,351,1205.568344
133.007852,414,1205.908947
222.24178,351,1206.224671
-42.286722,892,1206.795646
63.611932,418,1207.099956
-234.122794,414,1207.435624
-192.380933,1235,1208.1266
7.662349,414,1208.425732
181.773037,1251,1214.903457
86.271183,414,1215.208935
249.422055,424,1215.540454
-183.558923,340,1215.840819
131.143946,414,1216.182959
62.360602,351,1216.497855
170.456232,351,1216.814568
47.291652,351,1217.132326
-907.724261,1184,1217.785569
-58.766027,433,1218.091363
222.808664,340,1218.382001
-180.131229,416,1218.726497
-740.420675,1915,1219.623674
-429.139825,414,1225.601389
-172.568307,414,1225.979315
-235.922789,414,1226.322142
-283.480572,414,1226.663386
136.36447,340,1226.969418
-396.440468,417,1227.312061
-76.629339,418,1227.652761
-103.170654,340,1227.956693
-506.327818,1024,1228.535054
129.00394,414,1228.835479
-988.867978,1333,1229.330592
169.536285,396,1229.60503
161.1283,414,1229.917814
-91.140678,414,1230.246711
-150.853525,418,1230.585189
172.917807,351,1230.906331
218.85032,421,1231.256607
133.119592,445,1237.446109
-122.109883,2494,1238.214262
-24.110599,1179,1238.615473
280.709208,1091,1239.1432
84.130443,396,1239.414987
83.649724,351,1239.688964
-150.590799,1782,1240.253249
119.52997,340,1240.506812
129.41516,351,1246.474269
133.582709,414,1246.832683
164.42718,351,1247.150131
-245.441395,1366,1247.856815
-411.564576,967,1248.3336
-303.703178,1080,1248.72981
196.137365,416,1249.007729
-241.262448,340,1249.279799
-664.555276,1384,1249.76891
-7.247211,414,1250.052097
50.572682,351,1250.328897
252.130205,426,1250.659424
16.086981,967,1256.88424
-175.894174,414,1257.219805
-91.221502,411,1257.554228
130.932133,351,1257.868686
-156.791974,1164,1258.330362
123.325465,410,1258.611568
-354.131216,340,1258.896901
184.145674,410,1259.222315
108.633922,416,1259.559867
123.756434,340,1259.866493
-57.32767,414,1260.216623
96.06598,415,1260.561411
189.299388,413,1260.915371
160.552221,415,1261.257097
199.686706,414,1261.596792
169.854206,414,1261.940597
31.450393,340,1262.248995
