#{"t_start": 1761694618.8859038, "env_id": "None"}
r,l,t
170.388812,323,354.039046
329.526154,320,354.236153
246.829437,320,354.432842
-199.131249,2700,357.820765
-135.302672,2700,358.607727
90.988087,323,358.813205
200.480028,320,359.007996
241.957555,320,359.205387
173.059406,323,359.400986
156.695512,323,359.59569
363.267831,320,359.78917
348.940494,320,359.986249
265.473101,320,360.185978
189.275158,323,360.383966
347.955254,320,360.582698
223.295317,323,363.533668
209.292669,323,363.859296
211.660439,323,364.108011
70.500596,323,364.331915
148.407773,323,364.546339
263.51519,320,364.754116
178.03161,323,364.953687
205.862259,323,365.151551
-152.732453,2700,365.864856
204.864192,323,366.063792
151.629107,323,366.262996
265.137143,320,366.458724
256.569371,320,366.654896
-181.423121,2700,370.290311
293.569322,320,370.542888
-172.821241,2700,371.297878
68.932198,323,371.497102
-209.001349,2700,372.221188
-306.547245,2700,375.234033
92.636987,323,375.470829
193.150576,323,375.690874
171.08638,323,375.902455
244.533234,320,376.10827
166.133113,320,376.305302
282.112099,320,376.503099
161.02962,323,376.6994
177.231094,323,376.898524
237.81666,323,377.095208
-141.761021,2700,377.801646
-298.270481,2700,381.330126
-175.219934,2700,382.108268
-317.991732,2700,382.835588
-245.751754,2700,385.710758
-252.167528,2700,386.474783
259.564108,320,386.673365
181.023566,323,386.873569
208.756053,323,387.069393
-139.595492,1694,387.575435
311.773112,320,387.770191
92.388098,323,387.965889
312.065435,320,390.529684
-269.082755,2700,391.482123
254.822757,323,391.692184
163.153195,323,391.895113
-225.387988,2700,392.608949
144.817225,323,392.809492
244.595861,323,393.004084
220.874247,323,393.200866
-249.626387,2700,396.566781
-282.40036,2700,397.348027
252.136609,323,397.548911
205.469061,323,397.745135
201.117599,323,397.941758
166.783102,323,398.13568
-205.082072,2700,401.15305
302.963371,320,401.456453
219.909418,323,401.697009
211.008029,323,401.917035
342.329281,320,402.129728
218.01615,323,402.33315
-350.72617,2700,403.038597
104.665474,323,403.244686
-211.83918,2700,403.958767
335.264181,320,404.15529
343.035455,320,406.815531
154.702416,323,407.127027
244.204611,323,407.368394
301.5671,320,407.592528
248.576167,323,407.803424
298.695269,320,408.003274
149.645399,331,408.208528
342.755107,320,408.406782
-83.010664,2700,409.131716
-243.012091,2700,409.836508
149.861274,323,412.512125
185.644647,320,412.827898
265.313265,320,413.077188
-186.971367,2700,413.855299
294.677988,320,414.053267
291.692296,320,414.251922
231.173771,320,414.453615
146.01515,323,414.649959
-145.803527,2700,415.35002
179.330752,323,415.548863
-426.868018,2700,418.883345
235.664616,323,419.102817
255.477799,320,419.315354
289.299906,320,419.518487
256.986207,323,419.718423
-222.606277,2700,420.445678
257.98581,320,420.64355
341.091689,320,420.843246
-296.045088,2700,424.118616
135.818832,323,424.351099
344.523959,320,424.567947
158.63533,323,424.776259
95.817378,323,424.979557
-270.921795,2700,425.698469
235.127242,323,425.896013
301.710763,320,426.090862
309.547003,320,426.286849
276.922871,320,426.486127
293.185947,320,426.684624
-153.998047,2700,430.106424
141.106127,323,430.334161
210.718112,323,430.545359
173.585431,323,430.747564
329.937965,320,430.946041
281.740679,320,431.146079
143.526873,323,431.345126
163.884178,320,431.543801
241.973946,323,431.739418
-137.103419,2700,432.444014
260.049393,320,432.640779
184.565272,323,432.837512
138.504625,320,433.035122
352.324835,320,435.929832
304.668377,320,436.237911
181.277675,320,436.479125
185.531288,323,436.694751
-312.499323,2700,437.420079
79.499769,323,437.616666
230.994164,323,437.811351
203.075599,323,438.008598
-278.173228,2700,438.726963
-218.464034,2700,442.004028
176.462232,323,442.224195
241.508732,320,442.436178
283.626468,320,442.637364
300.011601,320,442.832889
164.973505,323,443.030199
84.809534,323,443.226292
160.671791,320,443.421764
306.46856,320,443.621921
44.309132,323,443.816606
241.239761,323,444.013273
298.891936,320,444.209549
220.829623,320,444.406145
266.501364,320,444.602345
313.993214,320,444.799765
206.197345,320,444.995661
-110.216918,2700,448.785694
211.708653,323,449.010487
-235.870482,2700,449.758492
194.772413,323,449.95801
216.142518,320,450.158205
-323.637192,2700,450.863417
237.076753,323,453.222731
-69.188472,2700,454.141445
239.166051,320,454.345061
-110.117523,2700,455.061057
287.803501,320,455.257108
-304.52283,2700,458.222207
232.339961,320,458.472569
276.871642,320,458.691904
235.394052,320,458.904287
272.211431,320,459.110124
250.421174,320,459.310874
112.262969,323,459.508185
-172.845457,2700,460.243539
286.742108,320,460.441247
300.966829,323,460.636783
152.284182,323,460.836532
-96.299466,2700,464.173405
-38.511279,2700,464.976237
181.457517,323,465.174137
194.781136,323,465.372101
157.959016,323,465.569317
191.183657,323,465.76586
279.61108,320,465.962313
329.715419,320,466.156665
-152.968417,2700,469.164315
170.240455,323,469.460063
307.640784,320,469.693544
266.688829,320,469.909872
-318.389419,2700,470.6291
-289.744561,2700,471.333044
360.60527,320,471.531899
287.651523,320,471.727696
317.005044,320,471.926588
-341.504316,2700,475.113582
262.94474,320,475.332229
149.112917,323,475.538443
-254.116083,2700,476.25285
-174.921868,2700,478.976233
225.5129,323,479.28689
230.613606,323,479.525274
302.702379,320,479.747767
170.585022,320,479.957233
-240.61106,2700,480.669368
193.696997,320,480.870827
-187.960498,2700,481.588144
-180.371142,2700,484.715582
242.357675,320,484.939815
-306.125666,2700,485.668986
241.41597,320,485.868536
240.944899,320,486.068861
186.570819,323,486.265504
319.769735,320,486.462918
260.511153,320,486.664867
157.047536,323,486.866446
280.885927,320,487.061002
223.844346,323,487.259499
112.970701,323,487.459614
258.171778,323,487.658594
217.723645,323,490.546496
167.062733,323,490.85299
212.281923,323,491.09172
331.243662,320,491.308327
-95.87504,2700,492.037295
311.493834,320,492.235835
353.769344,320,492.431407
237.393705,323,492.630098
275.850844,320,492.828144
-332.310063,2700,493.538465
97.991527,323,496.196574
312.687524,320,496.505963
324.181422,320,496.749375
236.23667,323,496.968237
222.694836,320,497.176304
212.389193,323,497.375508
318.28673,320,497.570136
277.269308,320,497.769827
316.15114,323,497.966321
315.619406,320,498.163364
268.875982,320,498.35865
240.076644,323,498.553941
194.254396,323,498.750415
204.439111,323,498.947375
218.872974,323,499.14551
241.384714,323,499.342399
192.424101,323,499.538797
304.027927,320,499.734915
216.728867,320,499.933208
366.573417,320,500.128142
152.704825,323,500.325639
305.503826,323,500.522321
261.19286,323,500.719254
236.07026,323,500.924776
294.207943,320,501.122808
257.760147,323,504.821199
306.455372,320,505.138003
330.793323,320,505.379802
-403.504588,2700,506.146906
296.926792,320,506.343505
-228.124267,2700,507.049447
335.937766,323,507.246876
232.731423,323,507.443189
193.759305,323,507.639694
211.640907,320,507.835001
212.146335,323,508.030028
204.329419,323,510.728226
297.413633,320,511.032795
193.489789,323,511.271247
156.366427,323,511.495257
-168.244988,2700,512.212963
233.387043,323,512.410871
202.381153,323,512.609539
124.916154,323,512.808252
263.600303,320,513.005096
102.20758,323,513.199946
-244.708024,2700,516.317836
320.492604,320,516.631223
241.225228,320,516.872462
171.448437,320,517.096176
272.531956,320,517.303729
203.241701,323,517.50545
156.30786,323,517.703799
295.269327,320,517.903282
307.234326,320,518.10006
197.360847,323,518.298952
227.874789,323,518.495315
128.316652,323,518.689861
205.705844,323,518.886728
279.612231,320,519.083732
225.647908,323,519.283326
-269.652394,2700,520.009553
-97.725717,1153,523.229725
257.081009,320,523.515061
-258.845924,2700,524.296948
271.981759,320,524.493836
305.468478,323,524.691949
-401.016111,2700,525.415374
214.255687,323,525.611851
360.130542,323,525.808643
97.953945,323,526.003277
-106.969934,2700,529.263837
261.584641,323,529.478255
-247.940508,2700,530.203747
285.955304,320,530.401121
190.41621,323,530.598218
291.265331,320,530.794625
239.509322,320,530.991908
168.744261,320,531.19123
284.704872,320,531.385424
